MUNI_ID|MUNI_NOMBRE|DEPA_NOMBRE|PUNTAJE_PROMEDIO|ERRORESTANDARPROMEDIO|DESVIACION|PORCENTAJE_INSUFICIENTE|PORCENTAJE_MINIMO|PORCENTAJE_SATISFACTORIO|PORCENTAJE_AVANZADO|N
00000|Todos los municipios|Todos los municipios|305.0|0.872|54.0|14.0|47.0|29.0|11.0|752691
5002|Abejorral|Antioquia|319.0|0.612|60.0|8.0|42.0|35.0|15.0|329
54003|Abrego|Norte De Santander|313.0|0.459|54.0|11.0|46.0|33.0|11.0|612
5004|Abriaquí|Antioquia|349.0|3.214|55.0|3.0|21.0|53.0|24.0|34
50006|Acacías|Meta|327.0|0.357|59.0|8.0|39.0|36.0|18.0|1430
27006|Acandí|Chocó|279.0|1.122|51.0|24.0|53.0|19.0|3.0|271
41006|Acevedo|Huila|307.0|0.408|54.0|10.0|51.0|29.0|10.0|735
13006|Achí|Bolívar|280.0|0.816|51.0|23.0|54.0|20.0|3.0|465
41013|Agrado|Huila|303.0|1.786|56.0|17.0|47.0|28.0|9.0|187
25001|Agua de Dios|Cundinamarca|318.0|1.224|67.0|14.0|42.0|23.0|20.0|147
20011|Aguachica|Cesar|301.0|0.357|55.0|16.0|49.0|26.0|10.0|1899
68013|Aguada|Santander|348.0|2.296|46.0|0.0|30.0|61.0|9.0|23
17013|Aguadas|Caldas|329.0|0.918|57.0|7.0|36.0|41.0|16.0|287
85010|Aguazul|Casanare|316.0|0.459|63.0|12.0|43.0|29.0|16.0|693
20013|Agustín Codazzi|Cesar|297.0|0.408|54.0|15.0|52.0|24.0|9.0|1185
41016|Aipe|Huila|292.0|0.051|49.0|16.0|51.0|30.0|2.0|324
18029|Albania|Caquetá|296.0|0.561|48.0|11.0|56.0|31.0|2.0|98
44035|Albania|La Guajira|268.0|0.561|47.0|30.0|57.0|12.0|2.0|499
68020|Albania|Santander|319.0|0.0|58.0|7.0|40.0|38.0|16.0|45
25019|Albán|Cundinamarca|305.0|2.245|57.0|13.0|42.0|31.0|13.0|67
52019|Albán|Nariño|325.0|1.02|47.0|8.0|41.0|36.0|16.0|128
76020|Alcalá|Valle Del Cauca|289.0|1.224|59.0|20.0|52.0|21.0|7.0|171
52022|Aldana|Nariño|308.0|0.255|49.0|9.0|54.0|30.0|7.0|150
5021|Alejandría|Antioquia|320.0|0.969|61.0|10.0|44.0|26.0|21.0|73
47030|Algarrobo|Magdalena|289.0|1.02|50.0|16.0|56.0|25.0|3.0|344
41020|Algeciras|Huila|312.0|0.765|55.0|10.0|44.0|35.0|11.0|466
19022|Almaguer|Cauca|303.0|0.714|50.0|11.0|50.0|31.0|8.0|248
15022|Almeida|Boyacá|360.0|0.0|69.0|4.0|25.0|33.0|38.0|24
73024|Alpujarra|Tolima|340.0|0.0|51.0|2.0|31.0|47.0|21.0|58
41026|Altamira|Huila|290.0|1.48|59.0|18.0|52.0|26.0|5.0|62
27025|Alto Baudó|Chocó|250.0|1.02|38.0|43.0|50.0|7.0|1.0|291
13030|Altos del Rosario|Bolívar|265.0|1.071|42.0|27.0|63.0|9.0|2.0|201
73026|Alvarado|Tolima|310.0|0.561|54.0|8.0|54.0|30.0|9.0|138
5030|Amagá|Antioquia|310.0|0.816|59.0|11.0|45.0|32.0|12.0|376
5031|Amalfi|Antioquia|304.0|0.816|54.0|12.0|52.0|29.0|8.0|443
73030|Ambalema|Tolima|284.0|1.327|58.0|22.0|55.0|15.0|8.0|91
25035|Anapoima|Cundinamarca|305.0|0.867|54.0|14.0|49.0|27.0|11.0|219
52036|Ancuyá|Nariño|326.0|1.173|47.0|3.0|44.0|38.0|15.0|72
76036|Andalucía|Valle Del Cauca|298.0|1.02|58.0|19.0|47.0|25.0|9.0|234
5034|Andes|Antioquia|313.0|0.561|54.0|9.0|46.0|34.0|11.0|657
5036|Angelópolis|Antioquia|300.0|0.765|54.0|19.0|42.0|33.0|7.0|91
5038|Angostura|Antioquia|301.0|0.663|58.0|13.0|49.0|29.0|9.0|150
25040|Anolaima|Cundinamarca|322.0|0.816|63.0|10.0|38.0|34.0|17.0|214
5040|Anorí|Antioquia|303.0|1.02|60.0|14.0|49.0|28.0|9.0|326
17042|Anserma|Caldas|319.0|0.561|54.0|8.0|42.0|39.0|12.0|500
76041|Ansermanuevo|Valle Del Cauca|305.0|0.969|57.0|12.0|53.0|25.0|11.0|257
5044|Anza|Antioquia|307.0|2.5|59.0|14.0|45.0|32.0|10.0|92
25394|La Palma|Cundinamarca|306.0|1.02|55.0|13.0|50.0|26.0|11.0|118
20621|La Paz|Cesar|302.0|0.408|53.0|12.0|50.0|30.0|8.0|547
68397|La Paz|Santander|302.0|1.378|62.0|16.0|50.0|23.0|11.0|56
25398|La Peña|Cundinamarca|298.0|1.327|54.0|12.0|55.0|27.0|7.0|86
5390|La Pintada|Antioquia|287.0|1.327|62.0|25.0|45.0|25.0|5.0|150
41396|La Plata|Huila|309.0|0.306|55.0|11.0|49.0|30.0|10.0|1272
54398|La Playa|Norte De Santander|331.0|1.276|51.0|8.0|36.0|36.0|20.0|149
19392|La Sierra|Cauca|311.0|0.816|47.0|11.0|48.0|31.0|11.0|180
63401|La Tebaida|Quindio|303.0|0.663|56.0|16.0|45.0|28.0|11.0|470
52390|La Tola|Nariño|262.0|1.531|40.0|30.0|60.0|8.0|2.0|135
5400|La Unión|Antioquia|315.0|0.714|58.0|10.0|44.0|33.0|12.0|376
52399|La Unión|Nariño|316.0|0.408|52.0|10.0|43.0|36.0|12.0|451
70400|La Unión|Sucre|294.0|0.867|45.0|13.0|57.0|25.0|5.0|263
76400|La Unión|Valle Del Cauca|339.0|0.816|61.0|6.0|33.0|36.0|25.0|460
15403|La Uvita|Boyacá|323.0|0.0|57.0|5.0|43.0|27.0|24.0|37
19397|La Vega|Cauca|308.0|1.173|54.0|14.0|40.0|37.0|9.0|221
25402|La Vega|Cundinamarca|320.0|0.408|59.0|10.0|40.0|37.0|14.0|271
15401|La Victoria|Boyacá|297.0|6.582|52.0|7.0|53.0|33.0|7.0|15
76403|La Victoria|Valle Del Cauca|297.0|1.99|59.0|18.0|48.0|23.0|11.0|159
66400|La Virginia|Risaralda|299.0|0.816|57.0|14.0|52.0|24.0|10.0|443
54377|Labateca|Norte De Santander|320.0|1.224|60.0|9.0|46.0|31.0|14.0|93
15377|Labranzagrande|Boyacá|288.0|3.827|59.0|23.0|49.0|20.0|9.0|35
68385|Landázuri|Santander|294.0|0.459|54.0|18.0|52.0|24.0|6.0|266
68406|Lebrija|Santander|313.0|0.459|59.0|11.0|44.0|33.0|12.0|754
86573|Leguízamo|Putumayo|281.0|0.714|51.0|23.0|56.0|16.0|5.0|506
52405|Leiva|Nariño|298.0|1.582|46.0|15.0|52.0|26.0|8.0|159
50400|Lejanías|Meta|305.0|0.714|54.0|12.0|47.0|34.0|7.0|181
25407|Lenguazaque|Cundinamarca|307.0|0.0|53.0|15.0|46.0|32.0|7.0|179
91001|Leticia|Amazonas|285.0|0.459|52.0|22.0|53.0|20.0|6.0|1166
5411|Liborina|Antioquia|294.0|1.02|54.0|14.0|58.0|21.0|7.0|178
52411|Linares|Nariño|329.0|0.663|48.0|5.0|37.0|41.0|18.0|148
27413|Lloró|Chocó|258.0|1.122|42.0|38.0|52.0|10.0|1.0|211
23417|Lorica|Córdoba|291.0|0.306|53.0|19.0|52.0|22.0|7.0|2144
52418|Los Andes|Nariño|337.0|3.571|51.0|11.0|25.0|43.0|21.0|81
23419|Los Córdobas|Córdoba|292.0|0.408|50.0|14.0|54.0|28.0|4.0|382
70418|Los Palmitos|Sucre|288.0|0.663|50.0|21.0|52.0|20.0|7.0|367
54405|Los Patios|Norte De Santander|316.0|0.255|59.0|10.0|45.0|31.0|15.0|1276
68418|Los Santos|Santander|315.0|1.122|64.0|12.0|42.0|33.0|14.0|234
54418|Lourdes|Norte De Santander|323.0|1.122|53.0|6.0|44.0|36.0|15.0|69
8421|Luruaco|Atlántico|272.0|0.357|47.0|26.0|57.0|14.0|3.0|498
73408|Lérida|Tolima|310.0|0.459|54.0|9.0|49.0|34.0|9.0|286
73411|Líbano|Tolima|307.0|0.408|53.0|11.0|49.0|31.0|9.0|690
19418|López|Cauca|260.0|0.918|44.0|37.0|54.0|7.0|2.0|309
15425|Macanal|Boyacá|329.0|1.224|61.0|6.0|39.0|33.0|21.0|66
68425|Macaravita|Santander|343.0|0.0|51.0|0.0|33.0|42.0|25.0|36
5425|Maceo|Antioquia|311.0|1.786|55.0|9.0|47.0|35.0|9.0|133
25426|Macheta|Cundinamarca|330.0|0.663|57.0|7.0|32.0|44.0|17.0|113
25430|Madrid|Cundinamarca|329.0|0.255|56.0|7.0|37.0|36.0|20.0|1840
13430|Magangué|Bolívar|282.0|0.255|51.0|23.0|53.0|20.0|4.0|2683
52427|Magüi|Nariño|270.0|1.224|43.0|32.0|52.0|12.0|4.0|186
13433|Mahates|Bolívar|270.0|0.714|50.0|28.0|56.0|14.0|2.0|495
44430|Maicao|La Guajira|282.0|0.255|50.0|25.0|51.0|19.0|5.0|3324
70429|Majagual|Sucre|281.0|0.408|46.0|23.0|54.0|18.0|5.0|770
8433|Malambo|Atlántico|314.0|0.459|51.0|14.0|41.0|29.0|16.0|2116
52435|Mallama|Nariño|336.0|0.0|42.0|4.0|37.0|42.0|17.0|115
8436|Manatí|Atlántico|264.0|0.612|44.0|32.0|56.0|11.0|2.0|330
20443|Manaure|Cesar|283.0|0.255|53.0|22.0|53.0|19.0|6.0|214
44560|Manaure|La Guajira|260.0|0.51|47.0|35.0|54.0|10.0|2.0|1693
17001|Manizales|Caldas|327.0|0.153|59.0|8.0|39.0|34.0|19.0|4536
25436|Manta|Cundinamarca|319.0|0.714|64.0|11.0|40.0|28.0|21.0|47
17433|Manzanares|Caldas|314.0|1.071|56.0|12.0|39.0|37.0|12.0|257
85139|Maní|Casanare|287.0|1.02|52.0|20.0|51.0|26.0|3.0|298
50325|Mapiripán|Meta|279.0|2.143|52.0|26.0|52.0|19.0|4.0|106
13440|Margarita|Bolívar|283.0|1.02|50.0|23.0|52.0|21.0|4.0|182
5440|Marinilla|Antioquia|324.0|0.357|59.0|10.0|40.0|33.0|17.0|983
15442|Maripí|Boyacá|323.0|0.918|56.0|3.0|43.0|40.0|14.0|109
73443|Mariquita|Tolima|316.0|0.51|57.0|11.0|44.0|31.0|15.0|679
17442|Marmato|Caldas|319.0|0.867|46.0|5.0|42.0|46.0|7.0|147
17444|Marquetalia|Caldas|329.0|0.459|58.0|6.0|41.0|33.0|21.0|219
66440|Marsella|Risaralda|298.0|0.357|55.0|14.0|51.0|27.0|8.0|277
17446|Marulanda|Caldas|315.0|3.265|67.0|15.0|37.0|30.0|19.0|27
13442|María la Baja|Bolívar|258.0|0.357|45.0|38.0|52.0|8.0|2.0|1037
68444|Matanza|Santander|320.0|0.663|57.0|6.0|46.0|33.0|15.0|123
5001|Medellín|Antioquia|311.0|0.102|58.0|13.0|44.0|28.0|14.0|31323
25438|Medina|Cundinamarca|302.0|0.765|59.0|13.0|47.0|32.0|8.0|171
27425|Medio Atrato|Chocó|266.0|0.561|42.0|33.0|52.0|10.0|5.0|156
27430|Medio Baudó|Chocó|291.0|1.071|55.0|14.0|62.0|16.0|8.0|199
27450|Medio San Juan|Chocó|274.0|0.918|48.0|27.0|56.0|14.0|4.0|228
73449|Melgar|Tolima|305.0|0.561|55.0|14.0|48.0|28.0|11.0|725
19450|Mercaderes|Cauca|304.0|0.969|54.0|14.0|48.0|31.0|8.0|236
50330|Mesetas|Meta|305.0|1.684|54.0|13.0|46.0|31.0|11.0|151
18460|Milán|Caquetá|287.0|1.531|44.0|16.0|60.0|21.0|3.0|150
15455|Miraflores|Boyacá|335.0|0.816|65.0|5.0|36.0|35.0|24.0|135
95200|Miraflores|Guaviare|295.0|1.531|42.0|11.0|60.0|24.0|5.0|79
19455|Miranda|Cauca|316.0|0.663|51.0|11.0|42.0|37.0|11.0|468
66456|Mistrató|Risaralda|271.0|0.663|49.0|31.0|50.0|15.0|4.0|339
97001|Mitú|Vaupés|271.0|0.765|48.0|31.0|54.0|13.0|3.0|413
86001|Mocoa|Putumayo|311.0|0.357|56.0|11.0|46.0|30.0|12.0|988
68464|Mogotes|Santander|308.0|0.408|55.0|9.0|51.0|33.0|7.0|218
68468|Molagavita|Santander|310.0|0.918|65.0|17.0|35.0|33.0|15.0|86
23464|Momil|Córdoba|286.0|0.255|47.0|16.0|60.0|21.0|3.0|304
13468|Mompós|Bolívar|283.0|0.408|52.0|25.0|50.0|20.0|5.0|902
15464|Mongua|Boyacá|289.0|2.143|68.0|25.0|42.0|25.0|8.0|84
15466|Monguí|Boyacá|327.0|0.714|64.0|8.0|41.0|34.0|17.0|85
15469|Moniquirá|Boyacá|312.0|0.612|59.0|12.0|44.0|31.0|13.0|371
5467|Montebello|Antioquia|324.0|0.918|57.0|6.0|40.0|41.0|13.0|114
13458|Montecristo|Bolívar|279.0|0.459|54.0|24.0|57.0|16.0|4.0|251
23466|Montelíbano|Córdoba|292.0|0.306|50.0|19.0|53.0|20.0|8.0|1806
63470|Montenegro|Quindio|309.0|0.561|53.0|11.0|47.0|33.0|9.0|506
85162|Monterrey|Casanare|304.0|0.561|59.0|12.0|52.0|25.0|11.0|264
23001|Montería|Córdoba|303.0|0.153|55.0|16.0|47.0|25.0|12.0|8958
13473|Morales|Bolívar|281.0|0.816|51.0|21.0|54.0|21.0|4.0|347
19473|Morales|Cauca|289.0|0.51|49.0|18.0|55.0|21.0|6.0|617
18479|Morelia|Caquetá|302.0|0.969|51.0|9.0|60.0|27.0|5.0|82
94888|Morichal|Guainía|268.0|4.745|50.0|31.0|56.0|6.0|6.0|16
70473|Morroa|Sucre|285.0|0.714|46.0|19.0|59.0|17.0|4.0|236
25473|Mosquera|Cundinamarca|331.0|0.204|57.0|7.0|37.0|35.0|21.0|2257
15476|Motavita|Boyacá|295.0|0.918|49.0|12.0|55.0|30.0|3.0|76
23500|Moñitos|Córdoba|272.0|0.612|47.0|28.0|55.0|14.0|3.0|591
73461|Murillo|Tolima|308.0|2.092|55.0|9.0|50.0|29.0|12.0|76
5475|Murindó|Antioquia|270.0|2.194|44.0|23.0|63.0|13.0|3.0|40
5480|Mutatá|Antioquia|276.0|0.663|52.0|26.0|54.0|18.0|3.0|390
54480|Mutiscua|Norte De Santander|326.0|0.0|62.0|7.0|36.0|42.0|16.0|89
15480|Muzo|Boyacá|306.0|1.02|58.0|12.0|52.0|26.0|11.0|155
68432|Málaga|Santander|343.0|0.459|56.0|6.0|30.0|38.0|26.0|379
5483|Nariño|Antioquia|312.0|1.02|56.0|10.0|49.0|31.0|10.0|193
25483|Nariño|Cundinamarca|273.0|0.0|41.0|18.0|73.0|8.0|3.0|40
52480|Nariño|Nariño|310.0|0.918|48.0|6.0|52.0|38.0|4.0|48
73483|Natagaima|Tolima|283.0|0.51|52.0|19.0|56.0|22.0|3.0|278
5495|Nechí|Antioquia|272.0|0.561|46.0|25.0|59.0|15.0|2.0|656
5490|Necoclí|Antioquia|270.0|0.357|47.0|29.0|55.0|13.0|2.0|1460
17486|Neira|Caldas|312.0|0.816|54.0|8.0|51.0|30.0|11.0|347
41001|Neiva|Huila|320.0|0.153|56.0|10.0|41.0|32.0|16.0|5548
25486|Nemocón|Cundinamarca|317.0|1.122|55.0|9.0|45.0|31.0|16.0|251
25488|Nilo|Cundinamarca|334.0|1.02|55.0|5.0|33.0|44.0|17.0|150
25489|Nimaima|Cundinamarca|304.0|0.0|62.0|18.0|46.0|21.0|15.0|39
15491|Nobsa|Boyacá|334.0|0.969|57.0|6.0|30.0|45.0|19.0|224
25491|Nocaima|Cundinamarca|313.0|2.5|62.0|13.0|45.0|31.0|11.0|62
17495|Norcasia|Caldas|301.0|1.684|51.0|11.0|52.0|28.0|9.0|105
47460|Nueva Granada|Magdalena|281.0|0.612|49.0|20.0|59.0|19.0|2.0|379
15494|Nuevo Colón|Boyacá|312.0|1.071|67.0|14.0|49.0|22.0|15.0|99
85225|Nunchía|Casanare|324.0|1.582|61.0|7.0|41.0|33.0|20.0|184
27495|Nuquí|Chocó|264.0|0.459|41.0|29.0|61.0|9.0|1.0|159
41483|Nátaga|Huila|312.0|0.816|51.0|4.0|50.0|35.0|11.0|133
27491|Nóvita|Chocó|284.0|1.173|53.0|21.0|57.0|19.0|4.0|192
76497|Obando|Valle Del Cauca|283.0|1.531|50.0|24.0|51.0|21.0|5.0|157
68498|Ocamonte|Santander|331.0|0.0|54.0|5.0|37.0|44.0|13.0|75
54498|Ocaña|Norte De Santander|329.0|0.306|58.0|8.0|35.0|40.0|18.0|1556
68500|Oiba|Santander|325.0|0.867|62.0|11.0|35.0|35.0|19.0|209
15500|Oicatá|Boyacá|312.0|3.98|60.0|10.0|57.0|23.0|10.0|30
5501|Olaya|Antioquia|313.0|1.531|61.0|8.0|47.0|29.0|16.0|51
52490|Olaya Herrera|Nariño|266.0|0.816|40.0|29.0|60.0|9.0|2.0|401
68502|Onzaga|Santander|338.0|1.633|64.0|7.0|31.0|36.0|27.0|62
41503|Oporapa|Huila|313.0|0.867|58.0|11.0|45.0|33.0|11.0|248
86320|Orito|Putumayo|298.0|0.357|54.0|14.0|53.0|27.0|7.0|885
85230|Orocué|Casanare|302.0|0.51|53.0|16.0|47.0|28.0|9.0|271
73504|Ortega|Tolima|282.0|0.765|48.0|20.0|58.0|20.0|2.0|576
52506|Ospina|Nariño|311.0|1.531|55.0|11.0|44.0|38.0|8.0|92
15507|Otanche|Boyacá|312.0|1.224|61.0|15.0|37.0|36.0|12.0|141
70508|Ovejas|Sucre|290.0|0.612|53.0|20.0|49.0|26.0|5.0|403
15511|Pachavita|Boyacá|306.0|1.633|55.0|13.0|47.0|34.0|6.0|32
25513|Pacho|Cundinamarca|328.0|0.357|57.0|7.0|39.0|37.0|18.0|414
19513|Padilla|Cauca|289.0|1.429|48.0|17.0|57.0|18.0|9.0|170
19517|Paez|Cauca|277.0|0.459|45.0|21.0|58.0|19.0|3.0|878
41518|Paicol|Huila|322.0|0.969|55.0|7.0|41.0|39.0|14.0|123
20517|Pailitas|Cesar|284.0|0.663|53.0|24.0|51.0|17.0|8.0|372
25518|Paime|Cundinamarca|316.0|0.867|59.0|12.0|40.0|36.0|13.0|78
15516|Paipa|Boyacá|339.0|0.459|61.0|6.0|33.0|38.0|23.0|639
15518|Pajarito|Boyacá|318.0|2.806|64.0|13.0|31.0|44.0|13.0|32
41524|Palermo|Huila|318.0|0.561|57.0|10.0|46.0|28.0|16.0|481
17524|Palestina|Caldas|307.0|1.378|60.0|11.0|50.0|26.0|13.0|239
41530|Palestina|Huila|309.0|0.561|54.0|9.0|52.0|27.0|11.0|235
68522|Palmar|Santander|325.0|1.684|60.0|7.0|41.0|28.0|24.0|29
8520|Palmar de Varela|Atlántico|305.0|0.51|57.0|16.0|44.0|28.0|12.0|451
68524|Palmas del Socorr|Santander|311.0|0.714|70.0|14.0|44.0|23.0|19.0|52
76520|Palmira|Valle Del Cauca|320.0|0.204|57.0|9.0|42.0|34.0|15.0|4047
70523|Palmito|Sucre|291.0|0.561|52.0|16.0|54.0|25.0|5.0|271
73520|Palocabildo|Tolima|324.0|0.918|52.0|6.0|38.0|45.0|11.0|176
54518|Pamplona|Norte De Santander|350.0|0.357|57.0|4.0|25.0|41.0|30.0|709
54520|Pamplonita|Norte De Santander|326.0|1.378|54.0|7.0|35.0|43.0|16.0|89
25524|Pandi|Cundinamarca|327.0|0.0|57.0|5.0|35.0|46.0|14.0|63
15522|Panqueba|Boyacá|345.0|0.0|60.0|7.0|32.0|36.0|26.0|31
25530|Paratebueno|Cundinamarca|297.0|1.071|60.0|17.0|49.0|26.0|9.0|187
25535|Pasca|Cundinamarca|305.0|0.867|54.0|13.0|46.0|36.0|6.0|155
52001|Pasto|Nariño|332.0|0.153|56.0|6.0|37.0|38.0|19.0|5532
19532|Patía|Cauca|307.0|0.612|53.0|12.0|46.0|33.0|9.0|556
15531|Pauna|Boyacá|302.0|1.224|52.0|12.0|50.0|32.0|6.0|129
15533|Paya|Boyacá|300.0|3.52|60.0|15.0|50.0|25.0|10.0|40
85250|Paz de Ariporo|Casanare|305.0|0.51|58.0|16.0|44.0|29.0|11.0|801
15537|Paz de Río|Boyacá|337.0|0.867|50.0|4.0|41.0|29.0|26.0|70
47541|Pedraza|Magdalena|278.0|0.918|44.0|25.0|53.0|17.0|4.0|189
20550|Pelaya|Cesar|275.0|0.561|50.0|26.0|57.0|13.0|4.0|438
17541|Pensilvania|Caldas|328.0|0.612|52.0|4.0|42.0|38.0|16.0|336
5543|Peque|Antioquia|331.0|1.327|52.0|3.0|35.0|47.0|15.0|139
66001|Pereira|Risaralda|323.0|0.153|56.0|10.0|41.0|32.0|18.0|6496
15542|Pesca|Boyacá|309.0|1.173|53.0|13.0|44.0|35.0|9.0|110
5541|Peñol|Antioquia|324.0|0.663|55.0|9.0|35.0|42.0|14.0|287
19533|Piamonte|Cauca|306.0|1.531|58.0|12.0|52.0|27.0|10.0|132
68547|Piedecuesta|Santander|340.0|0.255|59.0|6.0|33.0|36.0|25.0|2634
73547|Piedras|Tolima|305.0|2.755|59.0|14.0|44.0|33.0|9.0|81
19548|Piendamó|Cauca|308.0|0.561|51.0|14.0|46.0|31.0|10.0|658
63548|Pijao|Quindio|321.0|1.224|55.0|3.0|53.0|32.0|13.0|76
47545|Pijiño del Carmen|Magdalena|278.0|0.714|49.0|25.0|57.0|15.0|4.0|296
68549|Pinchote|Santander|335.0|0.0|54.0|3.0|35.0|43.0|19.0|72
13549|Pinillos|Bolívar|261.0|0.357|42.0|34.0|56.0|10.0|1.0|602
8549|Piojó|Atlántico|285.0|0.714|57.0|24.0|47.0|23.0|6.0|79
15550|Pisba|Boyacá|311.0|0.0|58.0|9.0|56.0|22.0|13.0|32
41548|Pital|Huila|305.0|0.612|53.0|11.0|52.0|32.0|5.0|285
41551|Pitalito|Huila|313.0|0.255|58.0|10.0|47.0|33.0|11.0|2632
47551|Pivijay|Magdalena|285.0|0.408|49.0|20.0|55.0|21.0|5.0|708
73555|Planadas|Tolima|282.0|0.714|51.0|21.0|55.0|21.0|4.0|589
23555|Planeta Rica|Córdoba|301.0|0.306|54.0|15.0|49.0|28.0|8.0|1353
47555|Plato|Magdalena|286.0|0.51|50.0|21.0|54.0|22.0|4.0|1124
52540|Policarpa|Nariño|311.0|1.429|49.0|11.0|45.0|34.0|9.0|196
8558|Polonuevo|Atlántico|267.0|0.408|51.0|32.0|55.0|10.0|3.0|274
8560|Ponedera|Atlántico|275.0|0.561|49.0|23.0|58.0|14.0|5.0|373
19001|Popayán|Cauca|322.0|0.204|56.0|9.0|40.0|36.0|15.0|4316
85263|Pore|Casanare|308.0|0.765|57.0|11.0|51.0|30.0|9.0|250
52560|Potosí|Nariño|313.0|1.48|46.0|11.0|39.0|41.0|9.0|165
76563|Pradera|Valle Del Cauca|302.0|0.408|50.0|15.0|50.0|24.0|11.0|719
73563|Prado|Tolima|281.0|0.612|48.0|20.0|57.0|20.0|3.0|156
52565|Providencia|Nariño|316.0|2.092|38.0|6.0|51.0|36.0|7.0|72
88564|Providencia|San Andrés|255.0|1.173|48.0|40.0|51.0|7.0|2.0|95
20570|Pueblo Bello|Cesar|307.0|0.663|51.0|11.0|47.0|34.0|9.0|346
23570|Pueblo Nuevo|Córdoba|296.0|0.51|54.0|16.0|52.0|27.0|6.0|633
66572|Pueblo Rico|Risaralda|271.0|0.561|46.0|33.0|46.0|15.0|6.0|310
5576|Pueblorrico|Antioquia|311.0|1.327|47.0|5.0|58.0|32.0|5.0|121
47570|Puebloviejo|Magdalena|284.0|0.714|58.0|28.0|44.0|20.0|8.0|491
68572|Puente Nacional|Santander|327.0|0.408|63.0|10.0|37.0|36.0|17.0|296
52573|Puerres|Nariño|319.0|0.714|44.0|6.0|43.0|43.0|9.0|141
86568|Puerto Asís|Putumayo|292.0|0.408|52.0|18.0|53.0|23.0|6.0|1322
